,Tweet Id,Datetime,Username,Tweet Content,User Location,User Verified,Retweet Count,Reply Count,Like Count
45,1487680439464562690,2022-01-30 06:53:51+00:00,ImBickyAITC,"Replug. Wrote this 👇 for @the_hindu as a lead up to this #BudgetSession

A dangerous precedent.

By holding the Budget before the Assembly polls, the BJP government has shown scant regard for #Parliament. https://t.co/wYMMSv1kCA https://t.co/NI1L3iiKWi",West Bengal India ,False,0,0,0
46,1487678084811993088,2022-01-30 06:44:29+00:00,BrajmohanMalvi1,"Dhananjay Desai Ji stated in #PressConference that Sant Shri Asharamji Bapu is the Dharmarakshak Sant. He declared that Bapuji is not behind bars ,but our defense system is in bars. https://t.co/DIH1Y0PlRv","बैतूल मध्य प्रदेश, भारत",False,20,0,19
47,1487677903924076546,2022-01-30 06:43:46+00:00,AHMADJABBAR007,"#FBR
Being a TAX expert 
My Q 
Is Sec 111 if the Income Tax Ordinance 2001 is not applicable on judges 
If not, then why its applicable on common citizens",FAISALABAD,False,2,1,10
48,1487674713467854852,2022-01-30 06:31:06+00:00,justnottamomma,@SBokadia I am quite hopeful about #disinvestment,"Faridabad, India",False,0,0,1
49,1487673524672086019,2022-01-30 06:26:22+00:00,kirti_stock,"What's Will Happened on Budget - 2022 Day ? 

Where share market will gone UP or DOWN ? 

Tweet Your View 🤩

#Budget2022 #Budget #sharemarket #StockMarket https://t.co/W7PVwa5pvF","Mumbai, India",False,0,1,4
50,1487669165917835270,2022-01-30 06:09:03+00:00,airjamshedpur,"Listen to Union Budget 2022-23 LIVE on @airjamshedpur #FM102.4MHz

🟢 01st February 2022

Special live bilingual discussion from 10.20 AM onwards followed by LIVE BROADCAST OF UNION BUDGET 2022-23 to be presented by Hon'ble Finance Minister @nsitharaman. https://t.co/ZKPsOQLpup","Jamshedpur, India",False,0,0,0
51,1487667174256758785,2022-01-30 06:01:08+00:00,MANOJAK96205524,"Our Prime Minister Mr Narendra Modi is the best Prime Minister, But every year I am seeing no any budget or increment pass for all India pvt security forces, So I am requesting to our P.M to do attention on this matter,",,False,0,0,1
52,1487664408083898369,2022-01-30 05:50:09+00:00,ranveer__singh,"India is divided in two.
1. Those who hate Namo
2. Those who hate RaGa

No Discussion on Development, Food, Clothes &amp; shelter for Poor, Vacancies, Price hike, hate speech, GDP (ये क्या है ? But yes hot discussion is always on Hindu Muslim, Cow, Cow dung.......Nehru, Gandhi.",India,False,0,0,0
53,1487657640528424965,2022-01-30 05:23:15+00:00,SaratArora,@priceNpedia Let the budget get over 1st..,"New Delhi, India",False,0,0,1
54,1487656934199410692,2022-01-30 05:20:27+00:00,josephadsouza,"@YourMuthukumar @mkvenu1 The clean donations having immunity for doner , and eligible to claim rebates from income tax!!! (
Insted of paying income tax / corporate tax )",,False,0,2,2
55,1487643498387968000,2022-01-30 04:27:03+00:00,Jitendr07778918,"Calling back the US troops from AFG &amp; deploying them in Ukraine is outside the purview of the US bcoz it is an external matter. What we are facing today is soaring inflation no. that's CPI inflation that contains fast moving consumer goods &amp; services like food, rent, transport... https://t.co/n4ja2IkNMO",World,False,0,0,0
56,1487637519080751106,2022-01-30 04:03:18+00:00,TheNitiGanesh,"A Recession is a period of temporary economic decline during which trade and industrial activity are reduced. Generally, identified by a failure in GDP in two successive quarters.

#PersonalFinance #Investing https://t.co/E0y41SsDWJ","Mumbai, India",False,0,0,1
57,1487636315382644736,2022-01-30 03:58:31+00:00,CII4WR,"To accelerate #growth in India's R&amp;D sector &amp; facilitate development in India’s #innovation &amp; #tech landscape, #CIIRecommends increasing gross expenditure on R&amp;D to 4% of GDP by 2047. @goacm @CMOGuj @CMMadhyaPradesh @CMOMaharashtra @midc_india @MPIDC @VibrantGujarat @GovtofGoa https://t.co/UE0VJbZ1Zb",Maharashtra,False,0,0,2
